Індекс;Назва вулиці;Номер будинку
79035;Свидницького вул.;30
79035;Свидницького вул.;32
79035;Свидницького вул.; 32а
79066;Світанкова вул.;1
79066;Світанкова вул.;2
79066;Світанкова вул.;3
79066;Світанкова вул.;4
79066;Світанкова вул.;5
79066;Світанкова вул.;6
79066;Світанкова вул.;7
79066;Світанкова вул.;8
79066;Світанкова вул.;9
79066;Світанкова вул.;10
79066;Світанкова вул.;11
79066;Світанкова вул.;12
79066;Світанкова вул.;13
79069;Світла вул.;1
79069;Світла вул.;2
79069;Світла вул.;3
79069;Світла вул.;4
79069;Світла вул.;5
79069;Світла вул.;6
79069;Світла вул.;7
79069;Світла вул.;8
79069;Світла вул.;9
79069;Світла вул.;10
79069;Світла вул.;11
79069;Світла вул.;12
79069;Світла вул.;13
79069;Світла вул.;14
79069;Світла вул.;15
79069;Світла вул.;16
79069;Світла вул.;17
79069;Світла вул.;18
79000;Свободи пр-т.;1
79000;Свободи пр-т.;3
79000;Свободи пр-т.;5
79000;Свободи пр-т.;7
79000;Свободи пр-т.;9
79000;Свободи пр-т.;11
79000;Свободи пр-т.;13
79000;Свободи пр-т.;15
79007;Свободи пр-т.;17
79007;Свободи пр-т.;18
79007;Свободи пр-т.;19
79007;Свободи пр-т.;20
79007;Свободи пр-т.;21
79007;Свободи пр-т.;22
79007;Свободи пр-т.;23
79007;Свободи пр-т.;24
79007;Свободи пр-т.;25
79007;Свободи пр-т.;26
79007;Свободи пр-т.;27
79007;Свободи пр-т.;28
79007;Свободи пр-т.;29
79007;Свободи пр-т.;30
79007;Свободи пр-т.;31
79007;Свободи пр-т.;32
79007;Свободи пр-т.;33
79007;Свободи пр-т.;34
79007;Свободи пр-т.;35
79007;Свободи пр-т.;37
79007;Свободи пр-т.;38
79007;Свободи пр-т.;39
79007;Свободи пр-т.;40
79007;Свободи пр-т.;41
79007;Свободи пр-т.;42
79007;Свободи пр-т.;43
79007;Свободи пр-т.;44
79007;Свободи пр-т.;45
79007;Свободи пр-т.;46
79007;Свободи пр-т.;47
79007;Свободи пр-т.;48
79007;Свободи пр-т.;49
79008;Свободи пр-т.;6
79008;Свободи пр-т.;8
79008;Свободи пр-т.;22
79008;Свободи пр-т.;24
79008;Свободи пр-т.;26
79010;Севастопільська вул.;1
79010;Севастопільська вул.;2
79010;Севастопільська вул.;3
79010;Севастопільська вул.;4
79010;Севастопільська вул.;5
79010;Севастопільська вул.;6
79010;Севастопільська вул.;7
79010;Севастопільська вул.;8
79010;Севастопільська вул.;9
79010;Севастопільська вул.;10
79010;Севастопільська вул.;11
79010;Севастопільська вул.;12
79010;Севастопільська вул.;13
79010;Севастопільська вул.;14
79010;Севастопільська вул.;15
79010;Севастопільська вул.;16
79010;Севастопільська вул.;17
79010;Севастопільська вул.;18
79010;Севастопільська вул.;19
79035;Севеки вул.;10
79035;Севеки вул.;11
79035;Севеки вул.;12
79035;Севеки вул.;13
79035;Севеки вул.;14
79035;Севеки вул.;15
79035;Севеки вул.;16
79035;Севеки вул.;17
79035;Севеки вул.;18
79035;Севеки вул.;19
79035;Севеки вул.;20
79035;Севеки вул.;21
79035;Севеки вул.;22
79035;Севеки вул.;23
79035;Севеки вул.;24
79035;Севеки вул.;25
79035;Севеки вул.;26
79035;Севеки вул.;27
79035;Севеки вул.;28
79035;Севеки вул.;29
79035;Севеки вул.;30
79035;Севеки вул.;31
79035;Севеки вул.;32
79035;Севеки вул.;33
79035;Севеки вул.;34
79035;Севеки вул.;35
79035;Севеки вул.;36
79035;Севеки вул.;37
79035;Севеки вул.;38
79035;Севеки вул.;39
79035;Севеки вул.;40
79035;Севеки вул.;41
79035;Севеки вул.;42
79035;Севеки вул.;43
79035;Севеки вул.;44
79035;Севеки вул.;45
79035;Севеки вул.;46
79035;Севеки вул.;47
79035;Севеки вул.;48
79035;Севеки вул.;49
79035;Севеки вул.;50
79035;Севеки вул.;51
79035;Севеки вул.;52
79035;Севеки вул.;53
79035;Севеки вул.;54
79035;Севеки вул.;55
79035;Севеки вул.;56
79035;Севеки вул.;57
79035;Севеки вул.;58
79035;Севеки вул.;59
79035;Севеки вул.;60
79035;Севеки вул.;61
79035;Севеки вул.;62
79035;Севеки вул.;63
79035;Севеки вул.;64
79035;Севеки вул.;65
79035;Севеки вул.;66
79035;Севеки вул.;67
79035;Севеки вул.;68
79035;Севеки вул.;69
79035;Севеки вул.;70
79035;Севеки вул.;71
79035;Севеки вул.;72
79035;Севеки вул.;73
79035;Севеки вул.;74
79035;Севеки вул.;75
79035;Севеки вул.;76
79035;Севеки вул.;77
79035;Севеки вул.;78
79035;Севеки вул.;79
79035;Севеки вул.;80
79035;Севеки вул.;81
79035;Севеки вул.;82
79035;Севеки вул.;83
79035;Севеки вул.;84
79035;Севеки вул.;85
79035;Севеки вул.;86
79035;Севеки вул.;87
79035;Севеки вул.;88
79035;Севеки вул.;89
79035;Севеки вул.;90
79035;Севеки вул.;91
79035;Севеки вул.;92
79035;Севеки вул.;93
79035;Севеки вул.;94
79035;Севеки вул.;95
79035;Севеки вул.;96
79035;Севеки вул.;97
79035;Севеки вул.;98
79035;Севеки вул.;99
79035;Севеки вул.;100
79035;Севеки вул.;101
79035;Севеки вул.;102
79035;Севеки вул.;103
79035;Севеки вул.;104
79035;Севеки вул.;105
79035;Севеки вул.;106
79035;Севеки вул.;107
79011;Севери вул.;3
79011;Севери вул.;5
79011;Севери вул.;7
79011;Севери вул.;9
79011;Севери вул.;11
79011;Севери вул.;13
79011;Севери вул.;15
79011;Севери вул.;17
79011;Севери вул.;19
79011;Севери вул.;21
79011;Севери вул.;23
79011;Севери вул.;25
79011;Севери вул.;27
79011;Севери вул.;29
79011;Севери вул.;31
79057;Сельських вул.;4
79057;Сельських вул.;5
79057;Сельських вул.;6
79057;Сельських вул.;7
79057;Сельських вул.;8
79057;Сельських вул.;9
79057;Сельських вул.;10
79057;Сельських вул.;11
79057;Сельських вул.;12
79057;Сельських вул.;13
79057;Сельських вул.;14
79057;Сельських вул.;15
79057;Сельських вул.;16
79057;Сельських вул.;17
79057;Сельських вул.;18
79057;Сельських вул.;19
79059;Селянська вул.;1
79059;Селянська вул.;2
79059;Селянська вул.;3
79059;Селянська вул.;4
79059;Селянська вул.;5
79059;Селянська вул.;6
79059;Селянська вул.;7
79059;Селянська вул.;8
79059;Селянська вул.;9
79068;Сеньковича вул.;1
79068;Сеньковича вул.;2
79068;Сеньковича вул.;3
79068;Сеньковича вул.;4
79068;Сеньковича вул.;5
79068;Сеньковича вул.;6
79068;Сеньковича вул.;7
79008;Сербська вул.;1
79008;Сербська вул.;3
79008;Сербська вул.;5
79008;Сербська вул.;7
79008;Сербська вул.;9
79008;Сербська вул.;11
79008;Сербська вул.;13
79008;Сербська вул.;15
79008;Сербська вул.;8
79008;Сербська вул.;6
79008;Сербська вул.;4
79054;Сигнальна вул.;21
79054;Сигнальна вул.;22
79022;Сигнівки вул.;24
79022;Сигнівки вул.;26
79022;Сигнівки вул.;28
79022;Сигнівки вул.;32
79022;Сигнівки вул.;34
79022;Сигнівки вул.;16
79022;Сигнівки вул.;2
79022;Сигнівки вул.;4
79040;Сигнівки вул.;46
79040;Сигнівки вул.; 46а
79040;Сигнівки вул.;48
79040;Сигнівки вул.;50
79040;Сигнівки вул.; 52а
79040;Сигнівки вул.;52
79040;Сигнівки вул.;5
79040;Сигнівки вул.;3
79040;Сигнівки вул.;9
